s_m,elevation_m,inclination_deg,P_bar,T_C,Tamb_C,Teq_hydrate_C,subcooling_C,hydrate_risk,Vsl_ms,Vsg_ms,Vm_ms,liquid_holdup_HL,GVF_alpha,rho_liquid,rho_gas,rho_mix,mu_liquid_cP,mu_gas_cP,Reynolds,friction_factor,dPfric_Pa_m,dPgrav_Pa_m,Rs_scf_stb,Bo_rb_stb,Zfactor,flow_regime
669.4560669456066,24.246241603641824,0.9871487050728137,68.71822255444425,51.46019564472505,4.0,14.89523565258719,-36.56495999213786,0.0,0.19289179703761425,0.20185815372279203,0.3947499507604063,0.8709023190050827,0.12909768099491725,823.1103351499607,61.024722136784995,724.7268497903698,1.3344643449878115,0.013330578386473151,99892.08868857236,0.018330767762074537,2.5469210378261713,122.44286660907777,234.7388765727452,1.121958706016678,0.8702635409540413,Slug / intermittent
736.4016736401674,25.312408376402608,0.8363172999648797,68.64073022025175,50.682141548737775,4.0,14.887879277127979,-35.794262271609796,0.0,0.19281546099399863,0.2011905796288533,0.39400604062285194,0.8711077926288625,0.1288922073711375,823.4365095584902,61.175526187568224,725.1870088189181,1.3565487408026786,0.01330958277441205,98122.65150239342,0.018391756761528603,2.547389154191711,103.80152106139472,235.258231488816,1.121360795013346,0.8692227178622437,Slug / intermittent
803.347280334728,26.197898948455048,0.6781881050386088,68.57603858862552,49.91706608225877,4.0,14.881730618347774,-35.035335463911,0.0,0.19274306736741598,0.20047927448919095,0.3932223418566069,0.8713302606356594,0.12866973936434056,823.7461154290601,61.33685616280699,725.6471147503113,1.3789751019484655,0.013289454704533838,96374.14046204658,0.018453557341941623,2.547406468161565,84.22936818883124,235.8161942858882,1.1207937634532246,0.8681705158940275,Slug / intermittent
870.2928870292886,26.895039835252533,0.5142122229975722,68.52471171194344,49.1647669947821,4.0,14.876847383008169,-34.28791961177393,0.0,0.1926747427327128,0.19972154119283744,0.39239628392555026,0.8715727042635086,0.12842729573649136,824.0385754438279,61.50946894393408,726.1090243756835,1.4017352337469333,0.013270218953282337,94646.6838507449,0.018516175166978774,2.5469428015540134,63.905236030906195,236.4156797130202,1.120258602748625,0.8671053686444051,Slug / intermittent
937.2384937238494,27.397886636983905,0.3458980892877623,68.48719135759575,48.42504285813527,4.0,14.873274986230797,-33.551767871904474,0.0,0.19261058765908362,0.1989153221737286,0.3915259098328122,0.8718378578885589,0.12816214211144109,824.3134238435869,61.69400673991936,726.5744857318023,1.4248214313570469,0.013251896156212058,92940.45890860196,0.018579613483343492,2.545975019579657,43.01537479728279,237.05912933401873,1.1197561006195442,0.8660259036388752,Slug / intermittent
1004.18410041841,27.702281385433814,0.17479650169009073,68.46379264778763,47.69769295537981,4.0,14.871045981365285,-32.82664697401452,0.0,0.19255067540082738,0.19805922383279317,0.39060989923362055,0.8721281802106607,0.12787181978933923,824.5703126046452,61.890989795537955,727.0451196813437,1.4482267133982079,0.013234502502621127,91255.68344133515,0.01864387314394441,2.544487365408067,21.75161309347264,237.74848588281458,1.119286830838859,0.864930961467208,Slug / intermittent
1071.1297071129707,27.80589233107652,0.0024851761368972674,68.45470095345713,46.98251720161721,4.0,14.87017964869824,-32.11233755291897,0.0,0.19249505085184984,0.19715253172708924,0.38964758257893906,0.872445827654855,0.12755417234514493,824.8090164408992,62.100810263571766,727.5224024611,1.4719450599842097,0.013218049468006716,89592.6070697235,0.018708952669026672,2.542471683386884,0.30945791052448895,238.48517246929924,1.1188511450433452,0.863819612548171,Slug / intermittent
1138.0753138075313,27.70823577569032,-0.16944700043417898,68.45997007302847,46.27931609809974,4.0,14.870681750902918,-31.408634347196823,0.0,0.19244372977264593,0.19619521610839472,0.38863894588104064,0.8727926304013067,0.12720736959869322,825.0294365807739,62.32372730238486,728.0076495255644,1.4959716514318275,0.013202543586246191,87951.50227413364,0.018774848345298092,2.5399275244066994,-21.11384057999862,239.27007684452192,1.1184491666789254,0.8626911712704569,Slug / intermittent
1205.020920502092,27.41067973497247,-0.339415843286201,68.47952171245613,45.587890720455334,4.0,14.872544459827452,-30.715346260627882,0.0,0.19239669829614187,0.1951879276309363,0.38758462592707815,0.8731700714466872,0.12682992855331274,825.2316032810933,62.55986344833613,728.5020010084739,1.5203031037688972,0.013187986263219051,86332.65539544362,0.01884155436219284,2.5368621302319645,-42.32123791866302,240.10354088451635,1.11808078713012,0.8615452072933864,Slug / intermittent
1271.9665271966526,26.91642939698,-0.5058576896231813,68.51314626859303,44.90804274118989,4.0,14.87574645576035,-30.03229628542954,0.0,0.19235391271644092,0.19413198329476114,0.3864858960112021,0.8735792690800349,0.1264207309199651,825.4156770525848,62.80920230037251,729.0064091101121,1.5449376971341493,0.013174373633423489,84736.35775604952,0.018909062983508813,2.53329029710447,-63.1178364350379,240.98535540137627,1.1177456640653727,0.860381553833701,Slug / intermittent
1338.9121338912132,26.23049452390455,-0.6672449863245485,68.56050490365159,44.239574485952744,4.0,14.880253196826231,-29.359321289126513,0.0,0.19231529956222806,0.19302934293669943,0.3853446424989275,0.8740209631255036,0.12597903687449638,825.5819485843367,63.07158754208426,729.5216276934092,1.5698755932364408,0.013161696461003585,83162.89706207634,0.01897736475176454,2.529234122401347,-83.31279747798622,241.91476033935683,1.117443222012003,0.8592003128108505,Slug / intermittent
1405.857740585774,25.359639124889863,-0.8221014716790029,68.62113288472504,43.58228902236425,4.0,14.886017352784847,-28.696271669579403,0.0,0.19228075595436445,0.19188257681408413,0.3841633327684486,0.8744955052632511,0.12550449473674885,825.7308373669875,63.34672331467704,730.0482043375284,1.595119038220645,0.013149940086483595,81612.54924043793,0.019046448721781458,2.52472264142426,-102.721204679224,242.89045036350322,1.117172655157105,0.8580018567713842,Slug / intermittent
1472.8033472803347,24.312313904514973,-0.9690167849801861,68.69444414927426,42.935990279530415,4.0,14.892979394357496,-28.04301088517292,0.0,0.19225015024506176,0.19069482503728988,0.3829449752823516,0.8750028536884962,0.12499714631150378,825.8628890265063,63.63417594286656,730.5864750543612,1.6206725475624528,0.013139084420396777,80085.57085225466,0.019116302719241036,2.5197913643529466,-121.16585941863039,243.91058579930288,1.1169329323539559,0.8567868275621512,Slug / intermittent
1539.7489539748954,23.09857216342222,-1.1066603485998743,68.77973704538621,42.300483195737,4.0,14.901068326400662,-27.39941486933634,0.0,0.19222332293397543,0.1894697497871112,0.38169307272108666,0.8755425723082648,0.12445742769173523,825.9787713920196,63.933377004721365,731.1365618222425,1.6465430699710806,0.01312910398488967,78582.19220786847,0.019186913619320855,2.5144817258806755,-138.47899124319886,244.9728088346559,1.1167228042974233,0.8555561317707517,Slug / intermittent
1606.694560669456,21.729969992647735,-1.2337943802578357,68.87620118464262,41.675573891238116,4.0,14.910202550873748,-26.765371340364368,0.0,0.19220008785459158,0.18821148139529548,0.38041156924988706,0.8761138346066746,0.12388616539332536,826.0792693321538,64.24362772600915,731.6983730336048,1.6727401277007627,0.013119968004266578,77102.61128897301,0.0192582676400054,2.508840461959448,-154.50386777117532,246.07426485043192,1.1165408128164809,0.8543109329989187,Slug / intermittent
1673.6401673640166,20.219451759858593,-1.3492859080132662,68.98292533569487,41.06106986255986,4.0,14.920290843669079,-26.140779018890782,0.0,0.19218023362239547,0.18692455946680314,0.37910479308919864,0.8767154322342106,0.12328456776578949,826.1652784047513,64.56410466962319,732.2716068908982,1.699275931138902,0.013111640545301527,75646.98856109861,0.019330350644308537,2.5029189293544953,-169.09629048145877,247.2116287031947,1.116385302217156,0.8530526410791746,Slug / intermittent
1740.5857740585773,18.581222032348414,-1.4521176763401111,69.09890627815032,40.45678019433973,4.0,14.931233428033181,-25.525546766306547,0.0,0.19216352533447914,0.18561387027864007,0.3777773956131192,0.8773457882960258,0.12265421170397418,826.2377973745745,64.89386668110214,732.8557577197614,1.7261654660305394,0.013104080707972587,74215.44273578147,0.01940314844544917,2.4967723843168477,-182.12596464222676,248.38113574330168,1.1162544325949062,0.8517828983863549,Slug / intermittent
1807.531380753138,16.830605216823354,-1.5413978478542398,69.22305852909325,39.86251578442773,4.0,14.942923126501796,-24.919592657925932,0.0,0.19214970650844548,0.18428458170287823,0.37643428821132374,0.8780029752308572,0.12199702476914276,826.297919662826,65.23186304199324,733.4501251023004,1.7534265521945567,0.013097242867051615,72808.04751720357,0.01947664710898671,2.4904592366444085,-193.47773337847113,249.57861731331246,1.116146195021313,0.8505035634326773,Slug / intermittent
1874.4769874476988,14.983894318369632,-1.6163684212429918,69.35422484839356,39.27808957780013,4.0,14.95524657299353,-24.3228430048066,0.0,0.19213850124666726,0.18294207687345213,0.3750805781201194,0.8786847370878242,0.12131526291217577,826.3468238010063,65.57694277369347,734.0538256685132,1.7810798730671984,0.013091076964698193,71424.82934385362,0.0195508332460476,2.4840402947664444,-203.05266744184502,250.79954043511128,1.1160584284958934,0.8492166919674556,Slug / intermittent
1941.4225941422594,13.058190329308072,-1.676412301217177,69.49118742375771,38.70331680477386,4.0,14.968085466907326,-23.735231337866537,0.0,0.1921296166101293,0.18159188775203525,0.37372150436216456,0.8793885159255596,0.12061148407444043,826.3857629699521,65.92786502526585,734.6658073227142,1.8091489758563304,0.013085528853846649,70065.76611268196,0.019625694292043996,2.4775780163329935,-210.76900357825704,252.03905135894766,1.1159888385394976,0.847924515830009,Slug / intermittent
2008.36820083682,11.071233851825982,-1.7210589705342287,69.6326796320877,38.1380152190676,4.0,14.981317851687663,-23.156697367379934,0.0,0.19212274518419292,0.1802396296537204,0.37236237483791335,0.8801114819791713,0.11988851802082866,826.4160537129401,66.28331046941534,735.2848656263668,1.8376602424908306,0.013080540691729207,68730.78685204357,0.019701218765686285,2.471135777219269,-216.56292547083885,253.292022613253,1.1159350172909583,0.8466294198266056,Slug / intermittent
2075.3138075313805,9.04123063540018,-1.7499887271227823,69.77739826996729,37.58200533142343,4.0,14.994819401292148,-22.587185930131284,0.0,0.19211756781665568,0.17889093767522007,0.37100850549187575,0.8808505671679067,0.11914943283209332,826.4390639195847,66.64189362117756,735.9096620111001,1.8666428318933979,0.013076051382340017,67419.77229100968,0.019777396503601205,2.464777169978728,-220.3891820754928,254.55310316022437,1.1158944649532658,0.8453339169194818,Slug / intermittent
2142.2594142259413,6.986672770315275,-1.7630354610730667,69.92401614284206,37.03511063476947,4.0,15.008464699227602,-22.026645935541865,0.0,0.1921137565064263,0.17755140583410062,0.36966516234052693,0.8816025014523664,0.11839749854763358,826.4562001849695,67.00217598384779,736.5387434576227,1.8961285943852857,0.013071997066010069,66132.55625677048,0.019854218866466804,2.4585653407130197,-222.22153880440712,255.81677122851207,1.1158646124194518,0.8440406220281856,Slug / intermittent
2209.205020920502,4.926157321436429,-1.7601879568548175,70.07119489958448,36.49715781726064,4.0,15.02212849624226,-21.475029321018383,0.0,0.192110977418998,0.17622652958438642,0.3683375070033844,0.8823638514968261,0.11763614850317396,826.4688946560757,67.36267991622967,737.1705632492569,1.9261519592450007,0.013068311653535048,64868.92781909496,0.019931678913238625,2.452562371185394,-222.0530575104068,257.077389360825,1.115842844891638,0.8427522247510105,Slug / intermittent
2276.1506276150626,2.878204211386381,-1.7415897158438436,70.21759799656911,35.96797695996594,4.0,15.03568693428548,-20.93229002568046,0.0,0.19210889400271272,0.17492165222842543,0.3670305462311382,0.8831310610514517,0.11686893894854831,826.4785914850152,67.7219031044788,737.8035023938676,1.956749796590568,0.013064927401484837,63628.63409122092,0.02000977154074832,2.446828710888958,-219.89620166357028,258.32926118108094,1.1158265262895402,0.841471461317441,Slug / intermittent
2343.0962343096235,0.8610751691553444,-1.707537303430187,70.36190367311886,35.447401716452646,4.0,15.049018725906535,-20.39838299054611,0.0,0.192107170177597,0.17364191560315284,0.3657490857807498,0.8839004924423635,0.11609950755763657,826.4867330158006,68.07833351080434,738.4358913056952,1.987961254840854,0.013061775524438966,62411.38359004561,0.020088493586683517,2.441422661780059,-215.78276358365548,259.5666893533155,1.1158130242273987,0.8402010860817152,Slug / intermittent
2410.041841004184,-1.1074044511296097,-1.6584772340300817,70.50281781827252,34.935269472041966,4.0,15.062006279796094,-19.873263192245872,0.0,0.19210547356638621,0.17239221528582332,0.36449768885220957,0.8846684685454997,0.11533153145450024,826.4947458381736,68.4304646603143,739.0660313489761,2.0198275750417842,0.013058786838958626,61216.85005490938,0.020167843894686916,2.4363999165707475,-209.7636111902282,260.78403417369435,1.1157997353213558,0.8389438428632667,Slug / intermittent
2476.9874476987447,-3.0100192059172857,-1.5950014166395496,70.63908660738294,34.43142148105136,4.0,15.074536764629556,-19.356884716421803,0.0,0.19210347873530967,0.1711771604437788,0.3632806391790885,0.8854313146234438,0.11456868537655616,826.5040268481606,68.7768111166761,739.6922158677662,2.052391883326977,0.013055892433149615,60044.676623341766,0.020247823341026636,2.4318131498941358,-201.90825254547443,261.9757722086763,1.115784110573282,0.837702436432389,Slug / intermittent
2543.933054393305,-4.830330724205686,-1.5178411934973,70.76950878625115,33.93570298087997,4.0,15.08650310471586,-18.849199876164107,0.0,0.19210087041037638,0.17000103834768077,0.36210190875805714,0.8861853994225627,0.11381460057743728,826.5159294602532,69.11592398741742,740.3127503600136,2.0856989627296403,0.013053024354725181,58894.48026355566,0.020328434822973872,2.4277116603462017,-192.3042175634675,263.1365543679202,1.1157636805627127,0.8364795044293957,Slug / intermittent
2610.878661087866,-6.552836831989452,-1.4278600152616416,70.89294748054586,33.44796328231911,4.0,15.097804902157804,-18.350158380161304,0.0,0.1920973466333871,0.16886778347957693,0.36096513011296405,0.8869271749601564,0.11307282503984364,826.5317501200778,69.44640629107242,740.9259714970709,2.1197950054844883,0.013050116309580662,57765.85636689171,0.020409683209666334,2.424141060383376,-181.05625769632834,264.2612627813588,1.1157360801666825,0.8352775899932977,Slug / intermittent
2677.8242677824264,-8.163121056478035,-1.3260448079844147,71.008341409382,32.96805583596176,4.0,15.108349281288326,-17.859706554673437,0.0,0.19209262182080056,0.16778095109696864,0.3598735729177692,0.8876532144764631,0.11234678552353695,826.552715268809,69.76692801147739,741.5302647405485,2.1547273468667036,0.013047104362082626,56658.383408482216,0.02049157525682706,2.4211430103192737,-168.28536620123256,265.34506583751494,1.115699072518652,0.8340991153619625,Slug / intermittent
2744.7698744769873,-9.647991024301211,-1.2134961001299416,71.11471538437824,32.49583827503449,4.0,15.118051652044812,-17.377786622989674,0.0,0.19208642968801107,0.16674369506164188,0.3588301247496529,0.8883602480824229,0.11163975191757715,826.5799689110507,70.07624065982817,742.124080364362,2.1905441815213935,0.013043927627596263,55571.627590785145,0.020574119487240593,2.418754992206076,-154.1276237367852,266.3834707361165,1.1156505719132552,0.8329463566902878,Slug / intermittent
2811.715481171548,-10.995604379700833,-1.0914169917800163,71.21118997949922,32.03117243536326,4.0,15.12683638970168,-16.90433604566158,0.0,0.19207852600164108,0.16575874970670756,0.35783727570834867,0.8890451956988044,0.11095480430119566,826.6145609361494,70.37319116309705,742.7059477485122,2.2272942631533326,0.013040528947264235,54505.14739201635,0.020657326039357844,2.417010119187571,-138.73287648820153,267.3723729137823,1.1155886653639548,0.8318214203164334,Slug / intermittent
2878.6610878661086,-12.195580974233652,-0.9611010627171652,71.29699026270008,31.57392435351403,4.0,15.134637428995461,-16.43928692451857,0.0,0.19206869112319638,0.1648284154958542,0.3568971066190506,0.8897051969530678,0.11029480304693216,826.6574363386659,70.6567348984683,743.2744878699767,2.2650265883840786,0.013036855534745746,53458.49794960969,0.020741206486803002,2.4159369759467904,-122.26325670752821,268.3081017181368,1.1155116325265169,0.8307262206889597,Slug / intermittent
2945.6066945606694,-13.2391002175171,-0.8239193308558431,71.37145348795235,31.123964244403965,4.0,15.141398771172874,-15.982565473231091,0.0,0.19205673230892661,0.16395454822366315,0.3560112805325898,0.8903376377744598,0.10966236222554021,826.70942547685,70.92594769790121,743.8284239725764,2.303790065552786,0.013032859584554803,52431.23521740268,0.02082577363188881,2.415559486112749,-104.89155837731927,269.1874617340117,1.1154179637129389,0.8296624601500896,Slug / intermittent
3012.55230125523,-14.118982627657989,-0.6813063869756731,71.43403565569368,30.68116645986487,4.0,15.147074902885606,-15.534091556979263,0.0,0.19204248573301014,0.16313855151317813,0.35518103724618827,0.8909401735025488,0.10905982649745122,826.7712354983239,71.18003665496276,744.3665904494659,2.3436331692484766,0.013028498831824204,51422.919844063916,0.020911041276511246,2.4158968029079273,-86.79948354564746,270.0077692057714,1.1153063757382835,0.828631610752465,Slug / intermittent
3079.4979079497907,-14.8297547787154,-0.5347458452985622,71.48431686107698,30.24540942975335,4.0,15.151631126158918,-15.093778303594434,0.0,0.19202581820423326,0.16238137238482048,0.35440719058905373,0.891510748397115,0.10848925160288501,826.8434430498579,71.41834957774564,744.887940017029,2.3846035814244075,0.013023737053777632,50433.12072916951,0.020997023973991096,2.416963219880492,-68.17577760521544,270.7668830521907,1.115175825366768,0.8276348982689136,Slug / intermittent
3146.443514644351,-15.367697009272458,-0.3857552615313637,71.52200536247616,29.816575587247655,4.0,15.155043798902113,-14.661531788345542,0.0,0.19200662855012038,0.16168349969724222,0.35369012824736257,0.8920476115055894,0.10795238849441055,826.9264883732109,71.64038294691107,745.3915492958006,2.4267478200684454,0.013018544503917467,49461.418222132335,0.021083736765561027,2.4187680992434695,-49.21427426746959,271.4632300340902,1.115025520153126,0.8266732885369865,Slug / intermittent
3213.389121338912,-15.730873429257532,-0.23587067997532252,71.54694031732791,29.394551279955124,4.0,15.157300485615622,-14.237250794339502,0.0,0.19198484864692586,0.1610449652938296,0.3530298139407555,0.8925493289060856,0.10745067109391436,827.0206708717881,71.84578825643212,745.8766229415,2.470110856594599,0.01301289827091805,48507.40693775986,0.021171194905267005,2.421315816109383,-30.111873088680607,272.0958237089815,1.1148549265101404,0.8257474762624554,Slug / intermittent
3280.334728033473,-15.919143939825831,-0.08663097867396258,71.55909314826529,28.979226668380875,4.0,15.158400018103123,-13.820826650277752,0.0,0.19196044407891352,0.1604653477263916,0.3524257918053051,0.8930147923978577,0.1069852076021423,827.1261462136939,72.03437663608273,746.3424964867642,2.5147357233868264,0.01300678255543073,47570.698170439144,0.021259413577066556,2.4246057177367524,-11.066474032059714,272.6642768897158,1.1146637748725259,0.8248578763885422,Slug / intermittent
3347.2803347280333,-15.934158161608904,0.060437814064942696,71.55856751928034,28.570495613192634,4.0,15.158352466132953,-13.41214314705968,0.0,0.19193341441579853,0.15994377846821126,0.35187719288400976,0.8934432247556345,0.10655677524436544,827.2429250160637,72.20612167861016,746.7886380616105,2.5606631132716218,0.013000188859423022,46650.921896729305,0.02134840760787061,2.4286320977695817,7.7251053839066675,273.16880741354964,1.114452061870026,0.8240046181203909,Slug / intermittent
3414.225941422594,-15.779331348150377,0.20383805731222757,71.54559791894485,28.16825555256372,4.0,15.157179018118654,-13.011076534445067,0.0,0.1919037931029604,0.1594789505702508,0.3513827436732112,0.8938341816990971,0.10616581830090291,827.3708731338653,72.36116042024618,747.2146491584944,2.6079309731240534,0.012993116084246598,45747.72836338327,0.02143819118019737,2.433384186327663,26.069204343974146,273.61023712188444,1.1142200494674939,0.823187541676992,Slug / intermittent
3481.1715481171545,-15.45980254205421,0.3421157170574644,71.52054686510638,27.77240737070258,4.0,15.15491177202847,-12.617495598674111,0.0,0.1918716469648958,0.15906912975508447,0.35094077671998025,0.8941875507536692,0.10581244924633085,827.5097135542048,72.49979245007373,747.6202645968978,2.656574094322828,0.01298557053530656,44860.78926446415,0.02152877754799379,2.438846157670382,43.777358562743395,273.9899840467238,1.1139682610756272,0.8224061978253303,Slug / intermittent
3548.1171548117154,-14.982375409463113,0.47387510077012485,71.48390076254789,27.382855258487666,4.0,15.151593436888675,-12.231261821598991,0.0,0.19183707532819624,0.15871216798127213,0.35054924330946835,0.8945035471941349,0.10549645280586502,827.6590298751294,72.62247715107067,748.0053518239727,2.706623703361611,0.012977565832932607,43989.79851718448,0.02162017875904311,2.444997157984237,60.668280610150106,274.3100478951521,1.1136974746815884,0.8216598502336527,Slug / intermittent
3615.062761506276,-14.355442362176568,0.5977929484268582,71.43626446146791,26.999506566941193,4.0,15.147276945445526,-11.852229621495667,0.0,0.1918002087759593,0.1584055195445982,0.3502057283205575,0.894782707269145,0.10521729273085496,827.8182713264945,72.72982910268833,748.3699096633469,2.7581070565884835,0.012969122730774961,43134.472651362885,0.02171240538722155,2.4518113566080584,76.56975698335411,274.5729890154391,1.1134087130927854,0.8209474806622612,Slug / intermittent
3682.0083682008367,-13.588892744267195,0.7126317322862952,71.37835457996385,26.622271654096892,4.0,15.142024978793813,-11.480246675303079,0.0,0.19176120755081874,0.15814625981008432,0.34990746736090306,0.8950258789035577,0.10497412109644239,827.986759270185,72.82261170092698,748.7140665955579,2.8110470437727577,0.012960268844708276,42294.5508319075,0.021805466277704855,2.4592580246818376,91.32043995349092,274.78190111556165,1.1131032314284175,0.8202677969907974,Slug / intermittent
3748.9539748953976,-12.69400601978364,0.8172520305152404,71.31099166770743,26.251063725661368,4.0,15.135909404101483,-11.115154321559885,0.0,0.1917202596285898,0.15793110668816354,0.3496513663167533,0.8952342100681742,0.10476578993182588,828.1636950982238,72.90172907643988,749.0380786224878,2.8654618059708863,0.012951038296775824,41469.79453750666,0.021899368308061856,2.4673016457544312,104.7715143565587,274.94037808512013,1.112782502031076,0.8196192440603538,Slug / intermittent
3815.899581589958,-11.683331048435274,0.9106238540014309,71.23509130048603,25.885798669742258,4.0,15.129010626959882,-10.756788042782375,0.0,0.1916775784887681,0.15775644497816588,0.349434023466934,0.8954091349943409,0.10459086500565905,828.348169430448,72.96821641372148,749.3423267364946,2.9213643739586796,0.012941471280098116,40659.98692173384,0.02199411616801438,2.4759020632803463,116.78822188420675,275.0524753433493,1.1124481970039168,0.8190000172866847,Slug / intermittent
3882.845188284519,-10.570552675533577,0.9918368207306454,71.15165420611963,25.52639488582696,4.0,15.121416860398256,-10.404978025428704,0.0,0.19163340061172648,0.15761835370068172,0.3492517543124082,0.8955523583957944,0.10444764160420557,828.5391724986717,73.02322879451611,749.6273139843969,2.9787623342864813,0.012931613551870672,39864.93188508172,0.022089712160495753,2.4850146701429927,127.2512279453829,275.12266619815597,1.1121021686071606,0.8184080789770791,Slug / intermittent
3949.7907949790792,-9.370346989521437,1.0601090874037937,71.06175553140461,25.172773108151148,4.0,15.113223313226797,-10.05954979492435,0.0,0.19158798273537844,0.15751263652602548,0.3491006192614039,0.8956658378437024,0.10433416215629765,828.7356055917684,73.06802870593458,749.8936620887052,3.0376575307618445,0.012921515862558063,39084.45288807945,0.02218615602650497,2.4945906453281865,136.05781870497876,275.155793753258,1.111746427770588,0.8178411772579925,Slug / intermittent
4016.73640167364,-8.098226713881594,1.1147949630284681,70.96653336719898,24.824856223596328,4.0,15.10453130113126,-9.720324922465068,0.0,0.19154159890631248,0.15743485537775795,0.3489764542840704,0.8957517644247399,0.10424823557526003,828.9362934259194,73.10397236822426,750.1421075649012,3.0980458098301007,0.012911233330140713,38318.39153666295,0.022283444796132305,2.504577242606145,143.12291836558754,275.15701894241806,1.1113831209962042,0.8172968674932651,Slug / intermittent
